movie_id,genre_id,popularity
42453,10751,1.759153
25284,10749,4.187079
125337,10749,0.714564
7011,12,0.712615
35612,18,0.638452
10880,53,0.441841
13945,14,3.523637
14433,10752,11.604242
9932,80,9.927412
13369,18,2.148655
2757,18,11.624481
7299,53,12.671637
78022,10769,0.645316
32273,18,1.450026
26356,18,2.216567
23990,18,2.065757
4241,53,3.577025
37335,18,1.455537
34113,10402,0.102459
22257,35,0.726743
35343,35,0.083938
30142,99,1.320642
17360,18,9.865257
31695,18,2.236259
76397,10402,1.128317
40952,53,1.057387
38849,53,1.295139
71524,35,2.014981
43279,28,1.021685
29743,35,2.835882
41760,10749,3.727104
31665,37,1.134435
40219,878,0.948859
45840,10749,4.771286
16363,35,2.171346
22023,80,2.686525
171,35,4.964833
73116,27,0.620534
26639,878,2.008448
42124,99,2.712121
25297,18,2.086954
39274,878,0.3985
11564,53,4.821182
67772,18,1.094395
4202,36,1.547715
17590,53,3.814738
20787,878,1.125238
28940,27,11.758627
13497,10402,5.270187
11852,14,8.734328
7303,10749,7.291939
201,53,11.367801
2755,35,11.066473
33504,10769,2.503983
21868,18,7.724715
65684,18,0.780534
10856,53,3.249017
99826,18,0.231573
18602,18,2.328347
121,28,29.423537
25838,10752,2.438822
1429,18,10.271871
13435,10749,10.944654
3131,80,14.922399
2642,10749,7.738531
14317,10751,5.341749
11022,53,5.20644
24249,53,2.301922
9491,53,5.200399
2149,10749,4.655727
20139,18,7.591269
32074,53,1.228145
19067,10752,5.82556
53712,10749,2.711073
25848,18,4.250819
14931,53,3.206796
11317,10749,4.911734
4032,10751,8.605742
8392,10751,13.507299
31804,35,1.561911
81048,80,0.471913
12232,14,3.428166
11706,10749,3.666277
61265,53,0.520664
42569,35,3.351759
25720,53,3.098412
26946,878,5.264676
16938,53,5.310614
21143,53,7.351703
61578,10749,0.10648
20424,53,3.262443
4561,18,5.100454
4435,36,1.484908
16993,18,2.576301
18002,80,4.886559
21332,18,2.732817
640,80,19.833077
10599,14,6.463613
1574,10402,13.325347
590,18,14.686487
13560,18,5.740474
29339,10751,4.056577
423,10752,14.811594
28028,18,4.387474
41084,35,0.503289
18773,53,1.166411
16225,878,3.511503
28679,53,3.227677
262,18,9.093411
15395,18,2.362585
4912,53,7.645827
107693,18,0.306179
23626,99,1.578537
12090,35,6.001152
44233,35,0.296765
35172,18,1.916933
36273,10769,0.408024
14390,18,1.836741
41209,53,1.435948
9582,10749,4.444724
10628,80,6.538007
11078,53,6.409297
77633,10769,3.500979
598,80,14.95927
99885,10769,0.001181
15842,10749,0.918722
24711,53,3.397781
43886,10749,1.282491
11222,53,6.710499
13199,10749,3.160917
8073,10749,5.648187
26393,10749,2.145688
15278,35,11.449373
1484,18,0.805363
14667,10749,2.625143
47263,10402,1.033187
18692,10749,2.036182
15734,10749,1.435609
34148,10749,4.480053
20813,10749,3.568628
53027,10749,1.784133
18894,10749,2.679902
26252,10749,2.57335
24742,10749,4.44326
19415,10749,3.531531
41927,10749,0.987034
5968,10749,19.856025
10727,27,11.878552
9045,36,4.576053
9082,99,0.432019
92348,10769,0.32561
80965,53,0.028517
14469,53,7.572944
55909,35,1.421475
20663,9648,6.848208
31916,18,1.393799
61807,10749,1.571857
20639,10751,1.095507
7514,80,6.820596
42645,35,0.506363
29463,10749,1.560562
42795,10749,0.985362
39349,53,2.157297
44164,18,0.405032
12253,18,11.269558
9358,9648,12.638573
1647,53,11.485473
9027,10749,4.720788
125945,18,0.193054
21189,99,4.128414
10894,10749,8.398158
28528,18,7.300676
34783,35,1.636426
34374,53,7.92465
12490,53,10.267029
26761,18,1.552655
35185,35,0.73743
15802,18,1.960567
39948,80,2.486721
8286,53,1.6617
43028,18,1.289505
65300,878,0.842237
24129,18,1.263494
4628,10769,0.778734
4193,18,10.526095
10724,53,8.97528
89571,18,0.341653
32065,53,1.112171
11915,35,4.724443
42136,28,0.192513
28307,9648,2.849203
37917,10402,3.793634
70011,18,0.478192
37191,80,0.905788
210092,18,0.25422
3028,878,1.352979
29224,35,1.040732
81001,14,5.022445
8219,35,3.805265
27088,35,9.390673
10150,10751,6.634939
20980,35,1.076213
16407,35,4.068513
41913,10749,3.389796
30875,27,1.243242
29450,18,1.980535
27380,878,1.352144
8288,10749,11.212722
15600,53,4.652888
52083,10769,1.196669
124963,10752,0.744858
11949,35,4.160035
42134,18,1.464085
79257,53,0.717144
42130,18,0.622531
42131,36,1.171804
41291,10749,1.429843
84784,9648,0.175473
23942,12,1.895489
72340,80,0.408723
32692,18,2.387475
37997,18,2.212593
27609,18,1.329464
25872,10749,0.840824
83562,10752,0.535723
127,18,3.208221
14645,35,5.870932
27726,14,3.386544
42135,18,1.29069
21923,35,1.475823
1563,99,3.827583
17132,10751,0.732106
59533,10402,0.588173
2262,18,1.126574
52772,10749,1.194891
46925,10751,0.700777
77073,18,0.367499
76395,28,0.829343
37607,18,0.979394
30874,27,4.273868
30363,18,1.372892
49409,10749,0.039514
32048,53,3.764354
48139,10749,1.152642
30584,14,1.263534
48313,53,0.740913
48249,10749,4.65767
29702,53,13.925958
24830,53,1.223424
30049,878,2.936402
9699,80,4.918228
48561,10402,0.329373
30789,53,3.049914
11057,36,0.417127
47955,53,2.849356
19322,53,1.680597
31661,18,2.13645
52556,10749,1.460634
38219,878,0.737005
23943,35,3.435989
26454,53,1.172757
9919,10749,5.188107
6038,37,7.469778
9480,53,11.415558
14873,12,10.605851
13132,10749,5.289742
22707,99,0.173464
18302,18,1.792884
1956,12,3.337747
12112,53,4.421311
50380,53,0.359979
212058,18,0.800079
12139,35,10.378902
118936,10749,0.57266
18587,18,3.372304
24883,10751,1.258022
17264,10751,10.246132
3426,35,2.984046
2984,10749,4.928589
33221,14,1.979369
59201,53,0.635271
26172,53,8.755119
26173,53,2.073746
33055,53,2.722264
33364,10749,2.46167
33851,53,2.527521
31598,53,2.79389
59401,37,1.340142
22233,10749,4.207464
4952,10749,2.208919
991,878,6.451499
4911,53,4.98408
16072,10752,5.374563
11615,80,9.930326
11635,35,16.195894
77283,10749,0.441662
35824,10769,3.514414
102,10749,6.818513
14293,53,6.670148
41820,53,0.410083
10623,18,8.364587
9613,53,5.812918
7015,18,1.455045
210938,35,1.727228
42035,18,1.431944
21867,36,1.991634
49680,10749,0.916098
6524,35,2.468817
11244,10751,4.869901
77233,878,0.192513
21801,18,3.406102
35139,53,1.448853
54845,53,0.366457
23834,35,1.941389
14633,18,0.984515
10678,35,5.762343
9567,10752,10.614987
979,9648,16.76382
13819,18,3.672246
1591,18,3.02027
24186,18,1.460923
455,10749,6.262677
10632,80,7.481524
10929,27,4.109477
16229,18,4.865523
12079,18,7.115355
44081,10769,0.072402
36362,18,3.657476
4762,18,7.172922
18535,10749,2.118791
23159,53,7.293819
27236,18,4.550433
42459,18,0.834564
43261,10402,0.830073
15347,18,2.672431
44968,35,1.863936
37258,9648,2.193595
8996,18,2.917635
125413,18,0.647084
17729,10402,5.401649
12157,10749,11.169488
11571,10751,10.38937
71142,28,3.167139
10293,18,2.704568
2671,53,6.486126
9669,27,5.277814
45129,80,2.533455
42618,10749,0.537378
41164,18,0.261989
66027,10749,2.345912
36211,10769,0.398828
9557,35,6.515316
6171,53,7.694847
13691,10751,8.516475
11523,10749,5.506354
114065,10402,0.002404
14675,10749,8.105442
2525,18,4.309564
57447,53,2.089199
42695,18,1.478689
49845,10749,1.153856
18992,10751,0.70993
29912,18,3.826281
28881,18,8.004555
80243,18,0.737946
10782,80,14.327717
9341,878,11.664861
9776,35,3.363245
10735,35,6.743151
16425,53,1.21683
25461,10749,1.178723
51927,10769,0.489997
12516,878,5.845197
1675,18,10.101183
62184,9648,0.119266
17057,53,6.331826
41938,53,1.138586
79615,10749,0.200027
40718,18,0.989629
42178,53,0.472698
203252,99,0.985867
6016,53,4.022761
8409,18,17.714247
1817,18,9.142772
284096,18,0.060572
11299,878,11.562163
17995,99,0.726802
21052,18,2.400607
7294,18,4.006786
9506,35,9.409379
14290,18,5.309188
24982,99,4.835446
2662,27,11.00913
12093,18,5.457863
18941,18,0.431196
42383,10749,1.479433
11817,14,7.963481
24621,10749,1.251134
13370,10402,4.672036
8326,35,17.193267
13411,80,4.025079
11516,99,3.68993
10180,80,2.553711
994,9648,6.632663
66918,878,0.448948
10514,53,11.081253
14237,878,8.096719
1714,878,7.630417
14308,99,0.998704
41461,18,0.544729
9930,53,12.798828
32083,10749,1.424578
107569,35,0.849883
16651,10751,1.782377
57565,35,0.734578
108553,10749,1.243129
12661,80,2.614785
29355,18,5.033047
24961,10402,4.233081
26866,10749,3.086951
31633,53,2.70816
20978,18,2.498723
47762,35,1.739182
47329,18,6.175627
10743,80,6.959638
2832,53,17.955897
31459,10751,2.791925
19153,99,1.096057
31932,53,2.481406
38868,10749,0.381538
72996,10769,0.870645
15098,18,2.544943
11458,53,5.757895
16636,99,2.445503
18736,35,6.730857
36658,53,0.913096
46989,18,2.154226
20689,53,1.303136
13438,10769,0.073685
15394,53,3.015314
10708,10751,6.504927
22016,18,1.560336
85472,10402,0.317166
22958,10749,2.897666
15850,10749,3.120644
251053,10749,0.601936
10989,10749,6.565758
1816,10402,3.998475
42017,10749,1.377893
17667,10402,2.248921
17464,10402,7.43009
15259,10402,2.598283
10515,10749,11.061551
45069,10749,5.003372
117269,10749,0.802118
21024,10402,1.136027
42792,18,1.427019
43232,10749,6.636057
22201,37,10.460298
11424,10749,4.534136
34857,10402,12.325805
604,878,16.229317
55616,27,0.810769
10720,53,9.392508
51230,99,0.446688
23423,35,0.592235
1555,10749,5.94395
33875,14,4.01309
310,35,15.947524
5146,35,6.585107
30055,99,0.423356
12544,10769,1.498672
12,10751,25.497794
9654,80,13.995044
9902,53,14.079718
2260,99,4.453296
61939,10769,0.153388
18385,18,1.916724
584,53,2.32462
39125,80,1.955042
1088,10751,11.040186
5921,37,6.974375
47423,80,7.625338
49798,10769,1.214894
43239,10749,2.690792
32140,10751,1.757944
14676,37,14.35552
78281,9648,0.384772
21717,37,4.175526
29425,53,3.739226
28503,53,1.990789
59950,35,1.135768
5920,18,3.571383
51391,99,1.010752
26593,37,4.501917
50285,10749,0.595602
33564,18,3.589888
43361,18,2.384287
6646,10751,2.67963
29514,53,8.027314
38720,10749,1.900797
147729,10751,1.582132
38732,37,2.062483
15462,18,3.259637
22386,10749,0.905633
43828,37,5.507383
11145,10749,5.916187
32328,10751,1.976192
47715,35,1.022275
29586,10752,2.383562
12629,53,2.029086
111815,18,1.035174
25381,37,1.68548
38800,37,5.046033
21027,37,3.265501
37264,35,2.30139
11890,10751,6.137796
36807,878,3.747649
18721,37,2.335287
37662,10751,1.47155
11916,37,10.072738
14551,37,6.275958
34759,10402,1.167518
51426,10752,0.91269
42986,10751,4.127528
26317,99,4.694378
43490,10752,3.274326
40683,10752,4.02995
8092,18,9.665142
18200,10752,1.81212
15925,10752,1.497347
32087,10752,2.155549
290,18,8.387026
11463,10752,4.822357
2470,10749,3.565278
42640,10749,3.192318
44043,53,2.018295
30462,37,4.432418
1403,37,4.299387
10243,18,4.570894
42541,10749,0.578068
37103,10752,3.584126
46059,35,2.787865
40085,10749,12.158012
47684,18,0.587342
2263,53,5.397405
6523,37,2.827496
2527,53,2.043639
18780,10752,5.472565
19728,18,4.361613
26205,10752,2.118207
3009,18,5.310729
6643,18,2.914053
18972,37,10.975431
53380,99,1.143004
14817,10751,10.580421
41426,10402,1.115491
41791,10749,5.659326
49842,18,4.72304
41670,80,8.900124
30708,37,3.131954
38765,37,3.334076
29627,53,1.506457
36372,18,1.441189
30529,10752,0.956069
24073,35,1.200053
2071,53,6.851939
43516,18,1.171051
33638,37,4.15819
57476,878,0.549549
32489,10749,2.608222
48864,18,1.449361
10152,35,9.280038
31246,10749,1.695369
11375,53,11.080439
20694,10751,9.599034
16311,80,1.129436
24985,10749,1.49983
18300,10749,3.490296
55735,10749,0.404979
185465,18,0.131027
39088,80,1.030832
17813,10749,5.236854
42995,53,14.209279
115665,10769,0.668037
4708,36,2.076076
35068,10752,1.276311
42511,36,1.526876
35669,27,2.067929
49584,10749,0.789681
170,878,17.656951
9471,35,7.821116
12800,80,0.477258
44562,35,1.633558
9581,53,4.788907
117179,10749,0.348671
15486,53,1.637955
216,18,5.855308
47676,10749,2.296734
45139,36,0.762672
44736,18,1.835475
18569,10749,1.240701
113739,53,0.450432
52758,10749,1.543832
38171,10749,3.504149
61225,18,4.337214
18886,53,8.340023
24109,80,1.224832
19957,18,4.861517
42176,10749,2.467596
39231,10749,3.070786
18722,10749,11.950477
43039,10749,1.879162
40634,18,2.258245
20645,10769,3.659999
33454,18,3.803547
19753,36,2.406178
48451,10749,1.067539
11482,14,6.583984
70912,35,0.477374
42492,35,0.13845
6949,10749,3.427108
1927,878,15.422638
10327,35,7.288046
14411,12,8.388773
296,878,20.818907
302,80,14.481103
22,28,47.326665
46993,18,0.621761
8698,878,10.488765
554,10749,2.481165
61545,18,0.001714
34840,10749,0.827852
17920,10749,2.625315
40947,10749,0.678689
32235,878,3.450973
8961,80,8.191436
17403,10749,3.568531
9486,35,8.739991
20439,53,1.02291
3472,53,5.349653
35265,10749,1.40558
25921,10402,1.002876
24259,53,0.103334
41453,10749,1.550933
68927,10751,1.315948
11894,10749,8.965053
20726,10751,5.045874
24558,53,1.961208
12649,35,2.612138
44916,35,5.477087
24356,10402,2.524264
1996,53,13.076349
4464,36,7.851669
12279,878,8.025145
9104,53,6.134588
33339,10402,6.411695
47232,35,0.763339
71714,10769,0.831106
54580,18,2.061389
4613,80,4.163428
12530,10749,10.088989
45096,878,2.277758
21882,28,3.078583
29805,80,11.665082
24993,12,8.500628
53021,10749,2.126174
430,10751,3.044499
123833,53,0.388631
5185,53,4.127728
10553,12,11.106754
21512,878,10.3371
21449,35,2.916982
4984,80,2.580493
8273,10749,14.397139
8046,18,11.415316
50350,53,0.991888
48967,10402,0.336765
8094,18,5.725912
26195,18,0.947554
10330,35,7.867999
125952,10769,0.69918
9257,80,13.334952
9499,10749,8.73915
17180,878,1.287847
15292,18,1.436072
12491,18,2.557031
78041,35,0.329531
27814,27,4.899686
41206,80,0.818896
33954,18,2.833298
48364,53,0.528522
71010,53,0.557885
23395,37,0.843101
47278,35,0.174274
24192,18,2.534184
10237,53,2.746721
833,18,5.71023
26755,99,0.003013
42470,53,6.474497
3101,80,8.11216
6466,27,14.015739
20210,35,2.638079
2055,37,16.532577
11770,35,8.461631
14926,35,5.555088
2771,18,7.05435
1778,99,0.132979
44408,10769,0.100901
54390,10749,0.475951
10923,28,10.445141
17745,10751,3.872061
79888,35,0.562187
114776,18,0.621816
21989,35,2.029222
18573,9648,9.072006
37451,18,1.064714
41759,53,4.719295
37227,27,3.009764
48791,12,3.709507
80047,53,0.00469
41944,10749,1.348913
8992,10749,4.285337
35371,18,7.723056
19053,10749,8.438808
11206,53,6.216637
49762,18,0.177709
30970,10749,11.251674
13154,53,11.521011
18148,18,10.009423
54898,10749,2.194581
636,878,8.152085
3055,10749,2.474398
40920,18,0.102743
54986,10749,0.644469
43048,18,1.336759
11898,18,9.753718
26225,80,1.061924
14881,37,5.809807
26198,27,3.554491
35072,878,1.387117
43226,878,1.138696
44585,878,0.475441
35073,878,3.424057
9051,10749,8.539083
9362,27,15.750026
19542,10749,10.44551
120683,99,0.00323
936,80,7.851263
12268,9648,5.58692
10999,53,10.193652
33521,10749,3.31004
4593,35,4.8779
34044,99,0.455574
12276,10749,2.611492
3782,18,7.843562
36629,35,1.237955
2891,18,2.649447
12722,10769,0.937069
41806,10752,0.940509
38304,10749,0.060327
26246,99,0.501794
124839,99,0.038007
20815,878,3.163613
19433,99,3.14531
99006,99,0.001272
48464,12,1.745282
7504,18,3.877988
513,10749,5.398354
6619,18,3.770948
32316,35,4.15656
10610,35,9.885859
2830,10749,13.49615
15920,18,0.5724
21413,10749,10.536668
38874,35,1.214691
16405,37,1.210809
33255,99,0.782053
178675,99,0.45331
99648,35,0.214796
11351,53,14.786032
333,10749,2.015731
30246,53,0.436695
112961,10749,0.349913
22200,10749,1.32996
2722,18,1.99771
27090,18,1.394528
13778,35,6.957601
9616,53,5.370818
55015,18,6.040767
1415,80,3.007842
31094,18,5.760896
11547,27,6.466688
7270,53,5.539265
1428,28,8.843365
17906,10749,2.171254
153,18,11.609441
66111,18,1.641912
33320,10749,5.330725
15136,53,3.905881
61054,27,0.312221
4703,10749,1.053839
29507,35,1.026911
27590,53,6.086982
52734,10749,0.006668
14603,80,6.370387
10617,18,5.476134
10618,35,3.606688
10619,28,8.507688
11293,18,6.471879
36759,10751,2.32677
38960,10769,0.156531
19383,53,1.738863
53650,18,0.875873
40775,10749,0.182355
9584,18,4.925738
8408,878,8.801822
14030,10749,8.407519
49685,10769,1.789982
2687,878,6.064099
16323,10749,2.132964
39859,9648,0.732123
41846,35,0.367595
74585,10749,0.895958
23325,35,3.355457
16790,10751,2.68101
31579,9648,1.903143
40353,53,5.593601
23033,14,2.467773
19064,10749,6.174699
34564,10749,0.879697
25241,27,3.192931
43041,35,0.918072
28942,53,9.445978
37025,14,5.67106
10739,10749,11.10416
12767,53,5.84474
22309,10749,2.18689
13156,10751,8.636608
277,53,20.624333
9707,14,5.574383
38244,18,2.329471
24488,9648,5.821242
20321,9648,6.327386
36791,10769,0.907637
61401,99,0.152361
17614,10749,1.948701
7288,53,12.160363
10159,53,8.304835
10934,10749,8.508008
54243,10751,0.700658
5653,36,7.182909
321,10749,2.873356
20,10749,10.310508
18113,35,4.640429
5168,99,1.57002
9662,18,8.35586
837,878,7.945039
20303,99,0.250317
19666,10749,4.97451
821,36,9.697105
41834,18,0.022568
37672,10749,2.103581
1358,99,2.4312
2200,35,2.072612
11475,35,6.590913
776,10749,5.568997
40440,10402,1.974016
16563,10402,5.748536
11703,18,3.570377
891,53,12.421754
83714,10749,0.603104
12531,10749,6.228174
10881,878,5.019679
11832,18,10.139954
51300,10749,1.928011
11806,10751,9.322717
10438,35,5.886769
36349,53,2.379451
650,18,6.866506
10337,80,5.516316
8446,10751,5.348193
42570,18,0.460399
9874,53,6.892829
11477,27,3.693966
37753,9648,2.967012
29161,53,5.621519
21627,80,3.718284
9501,80,7.603066
49291,80,2.587753
4543,35,11.085432
11046,10752,12.088407
11707,18,8.991304
7442,53,8.560694
14425,35,8.888278
6723,53,8.110591
13343,10749,1.907872
16969,80,12.881025
11338,53,5.709878
13339,35,3.552005
28761,28,3.82281
25237,10752,12.643242
41780,35,2.404818
9871,27,5.603312
33258,10752,3.084426
71940,37,1.049852
26850,53,2.774589
70709,80,0.289508
36855,10751,1.765691
20238,37,1.053244
33783,35,2.022118
163549,53,0.003013
47898,9648,1.386549
19171,53,1.184996
48345,35,0.8724
11364,18,6.972737
38135,18,0.212418
55950,10749,1.765977
39916,10749,1.06063
31634,53,1.492473
43739,10749,3.251277
45203,18,0.241579
14874,18,2.814091
32082,18,2.523584
25269,18,2.471038
29449,27,1.689005
37943,53,1.721489
33633,18,1.954153
86763,18,1.777657
78146,53,0.957019
88641,35,0.377787
30315,878,2.884359
13765,10751,10.012358
12772,10749,5.25527
47866,10749,1.072438
18900,18,8.592792
73265,35,0.000844
17744,10752,2.61096
62124,18,0.607812
3087,10402,3.658274
14282,14,7.634365
11502,18,9.474616
29451,14,6.735297
21219,80,12.511561
116094,10749,0.193088
2116,18,10.738888
1584,10402,17.95142
28236,10402,1.416876
40945,53,0.213473
19555,35,1.055872
2056,35,5.85469
4997,53,8.062123
8439,10769,1.512013
322,9648,12.602438
21765,878,6.575505
11059,53,5.701278
11775,10749,13.469862
24,80,25.261865
54973,10749,0.401575
10930,18,1.528012
21059,35,0.450419
49475,18,1.75109
11329,53,8.810961
9373,27,7.810068
1550,18,4.19275
5493,878,4.223815
28200,10749,11.37237
10629,53,9.548519
10944,53,5.799628
9839,10752,8.940335
13920,18,5.81647
4256,35,11.142209
10009,10751,12.300905
1807,80,6.447312
33343,18,0.469538
30141,80,12.650143
10536,53,9.371815
14157,53,0.47699
67809,18,4.898537
42044,99,1.978031
37922,53,8.173719
1376,18,12.130265
31397,878,1.377641
50374,53,4.05337
96171,80,0.843494
20312,9648,7.335241
59809,53,0.522987
135890,9648,0.810096
64945,18,0.619283
2348,35,2.293644
44591,878,0.748812
10389,27,4.827322
18979,27,2.980415
31206,10402,1.193303
28658,10749,3.467439
3117,878,8.388808
20684,35,1.25361
27450,80,0.751073
26643,10751,1.362469
62327,10749,0.809129
897,18,2.80051
42522,37,1.500499
11657,80,6.616907
224,36,2.78344
27117,53,2.134728
50553,53,1.454775
44383,9648,5.165507
78331,10749,0.441071
10922,10749,8.408429
43708,35,0.950658
240177,80,0.078905
51707,99,0.190009
30349,53,0.788215
13537,36,6.0872
28446,53,0.124863
605,878,15.368205
33222,99,1.845605
10719,14,8.754132
266741,10749,0.00239
23995,99,0.003916
1277,18,0.737097
1836,27,2.686234
508,18,10.586815
197563,18,0.128164
11846,10749,5.490622
50314,99,0.466477
10715,10751,13.666488
8619,12,8.693298
21525,99,2.409278
14892,878,2.441745
12146,12,8.975439
10588,10751,13.706053
4970,53,10.939066
470,53,6.372278
11042,18,4.125182
44708,10749,2.389238
10147,80,10.930143
10756,9648,11.605735
9562,878,6.982762
36068,35,0.914873
11012,10749,6.384589
279714,99,0.052777
30068,99,1.078421
40913,18,2.050411
9556,80,8.899418
13581,53,6.954993
1702,53,9.217153
19184,878,2.524734
24203,10749,2.007373
9065,18,3.16238
44479,18,0.090481
4823,10749,4.43707
10168,80,4.470254
10234,53,9.314129
38939,27,4.407775
10952,18,12.979446
14022,35,4.520146
860,878,8.321647
41521,35,3.04045
48035,18,3.132172
5000,36,3.936747
22744,10749,2.188029
17831,18,7.737271
780,36,8.903953
31510,18,2.301098
234,80,7.191271
899,10749,3.185824
8289,18,4.598954
11583,80,5.393807
11002,10749,4.627865
6472,53,8.847461
5143,18,9.57874
11384,80,7.122938
5227,878,3.97439
8010,878,8.032638
10410,36,5.027522
47095,18,4.946028
10407,10749,4.569249
9292,35,9.782014
11850,53,5.219641
48745,18,0.1223
2297,9648,7.693274
951,35,3.67003
10804,10751,5.169223
5765,53,7.431507
9319,53,10.550259
1643,10749,12.74564
2007,18,9.968395
10995,10749,7.281965
8047,53,3.518094
2612,10749,4.414928
3112,80,7.892337
10413,53,9.812648
2611,10749,10.313689
1825,18,8.431956
10538,53,18.451321
11092,9648,7.025657
18410,18,10.000775
14904,18,2.616309
19065,9648,2.07443
3176,12,12.701098
9261,10749,2.709403
5336,27,7.705479
23908,36,7.210452
14671,35,4.912295
11509,37,8.748084
10729,80,4.122959
29437,27,11.284126
20763,18,5.618237
2047,53,3.790875
14249,80,7.429491
10021,35,5.409557
11634,18,10.58342
14746,10402,6.958758
11824,10749,10.940057
8222,10749,4.563892
20067,10749,4.166882
12395,53,3.212558
9846,53,6.186999
23719,35,4.720595
11986,10749,6.493744
1626,18,11.30591
483,53,8.528622
10166,27,8.208991
6069,35,13.031671
11018,53,7.505786
11676,35,6.287242
28293,10749,5.110346
28292,10749,6.363505
3681,10749,2.705723
43875,36,4.466335
31798,10749,5.424847
43436,10749,5.551702
20325,10749,6.507597
17687,80,4.841185
19075,10749,2.110653
41465,10751,0.880277
17641,10751,2.307369
12545,10402,4.980716
27972,10749,7.607677
898,18,4.471515
2000,36,10.996826
648,10749,4.798852
618,10752,5.113205
44162,18,2.16468
19120,14,5.348359
4024,10749,8.334883
11316,36,4.52244
3089,37,6.09018
29845,18,8.824282
995,37,7.970462
1594,80,6.872888
32318,35,3.031803
11839,10751,3.940121
916,53,7.01973
31509,10749,1.649987
1976,10749,11.277226
31685,27,4.42224
3062,10749,4.718154
34456,10749,1.533379
12708,10749,2.995169
42045,10402,1.29382
11610,10749,5.526401
4939,10749,2.163293
25016,10749,1.272174
15927,36,11.842837
40423,10749,1.888428
7857,18,5.871166
79,36,9.861765
13912,10749,5.17213
70881,10749,1.810574
987,35,5.789565
65869,10749,0.532948
37749,53,7.637221
30140,10769,0.759653
33302,35,0.795662
46932,53,0.493914
81,14,11.267366
70423,18,0.015894
11821,10749,10.068517
10023,80,7.907938
51036,35,1.766022
11519,35,7.812379
72087,18,2.104859
42238,10752,0.8529
15659,53,4.789542
18857,18,6.188664
33517,10749,7.047574
27425,18,2.219862
38953,10749,4.340461
74544,18,1.68989
41785,10769,1.348021
42740,53,3.059377
20126,53,8.543908
827,53,6.028408
11811,53,9.096254
20043,878,2.988405
16814,10749,3.057685
4368,27,0.944886
25431,10749,3.651233
17685,10752,2.202136
2742,18,7.919299
22010,99,2.601702
51145,18,1.409447
32040,18,2.037561
48129,18,5.857368
3596,878,2.638559
120637,10769,0.693409
24134,10749,1.79142
18904,10749,4.834431
37719,35,9.587994
47364,878,1.996342
9063,53,2.924388
1818,80,8.277811
255,10749,6.564465
10744,10749,10.694443
10511,10749,5.067308
180399,99,0.110649
22289,99,0.178846
10028,10751,11.863954
616,36,19.582325
96393,18,0.28813
587,18,14.739983
21542,10749,3.812555
6964,10749,8.524847
1792,35,6.96675
3635,10749,7.008512
41488,53,3.235594
122,28,29.324358
11820,10749,10.527191
8696,35,5.109575
12698,36,4.109188
19187,35,2.369273
11093,18,9.245145
47952,10752,0.196537
504,18,7.189024
11007,35,7.364297
2289,18,9.645543
9620,53,12.571789
10601,10751,8.98628
52036,18,7.803563
42418,10751,1.269123
13433,10749,5.17434
35712,18,3.768411
14844,10749,5.950792
26710,35,5.513522
37088,18,3.502005
31026,18,2.432672
5966,10749,15.725542
24034,10402,0.491334
10718,28,5.574983
40427,18,1.276138
14757,18,2.066368
11034,10749,5.702638
25095,10749,5.215985
26983,18,1.56193
30080,10749,3.235694
52867,18,0.533987
42599,10749,6.627273
65012,10749,3.732049
44801,878,1.144734
27465,9648,1.984181
83726,35,0.647205
24782,10749,1.645134
31395,35,1.060709
34151,35,7.777791
15797,28,7.96433
9548,9648,3.834949
1937,18,2.743088
26712,80,1.893149
1882,18,5.670881
70627,53,2.168976
17258,18,3.799983
34681,35,1.097895
118910,10752,0.288597
6277,35,2.529571
11429,878,3.826178
47072,53,0.468304
33642,80,6.325139
14815,36,8.627187
427,35,11.06066
43049,10749,0.804731
3022,878,2.225578
778,10751,4.328916
3088,37,8.869419
23152,10749,1.276632
23567,10752,1.853079
102057,35,1.539648
52367,10752,0.786831
22584,53,10.003167
27725,80,6.27696
16227,53,6.287228
980,37,5.546182
16933,53,2.190797
42094,35,1.053524
26884,10749,1.974577
37833,18,1.602866
18995,9648,7.005083
43759,10751,1.345564
5205,99,5.866383
2017,53,4.165629
38606,10751,1.452646
14239,14,11.781895
55448,80,4.08938
21779,53,2.311461
71189,35,1.088001
67794,10749,0.090019
73515,18,1.0085
405,18,5.948021
9696,80,8.992796
4917,35,8.386787
37774,10749,2.709464
5055,18,2.896039
40140,53,1.785956
42040,18,0.937702
29933,18,2.599731
35888,53,0.547716
3059,18,4.282118
22727,878,0.93079
28586,27,0.93057
56157,53,0.129098
11708,10751,13.852147
27329,10752,1.236038
42514,10749,4.597434
20444,35,1.945528
17736,18,1.403849
114046,878,0.445183
82283,10749,0.594437
1954,53,12.994939
13476,10749,5.924226
11194,12,7.594022
12634,80,6.496271
13505,80,6.2425
14114,18,3.707216
15708,10749,3.334942
21301,18,8.353739
20483,12,5.226389
14292,36,8.248999
44539,18,0.108259
1278,10749,6.685981
18841,878,2.073869
25925,35,0.862854
32035,53,4.633638
74395,18,2.675068
19361,10749,6.398905
81824,10749,0.159657
21968,18,1.222538
29493,53,1.266846
29473,80,1.411831
29464,35,2.008129
37900,18,2.973539
91390,10769,0.505207
33557,35,8.404739
7008,53,2.552926
30566,53,2.697458
42466,27,1.059192
76176,35,0.221645
18446,10749,1.787996
22004,53,9.879725
11023,18,14.379879
47802,10749,1.595591
